target_table,row_id,audio_url,audio_key,audio_source_cell,source_file
senses,603,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C7.mp3,Linfala/senses/E/E.C7.mp3,E.C7,E.C7.mp3
senses,673,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C70.mp3,Linfala/senses/E/E.C70.mp3,E.C70,E.C70.mp3
senses,674,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C71.mp3,Linfala/senses/E/E.C71.mp3,E.C71,E.C71.mp3
senses,676,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C72.mp3,Linfala/senses/E/E.C72.mp3,E.C72,E.C72.mp3
senses,678,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C73.mp3,Linfala/senses/E/E.C73.mp3,E.C73,E.C73.mp3
senses,679,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C74.mp3,Linfala/senses/E/E.C74.mp3,E.C74,E.C74.mp3
senses,680,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C75.mp3,Linfala/senses/E/E.C75.mp3,E.C75,E.C75.mp3
senses,681,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C76.mp3,Linfala/senses/E/E.C76.mp3,E.C76,E.C76.mp3
senses,682,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C77.mp3,Linfala/senses/E/E.C77.mp3,E.C77,E.C77.mp3
senses,683,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C78.mp3,Linfala/senses/E/E.C78.mp3,E.C78,E.C78.mp3
senses,684,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C79.mp3,Linfala/senses/E/E.C79.mp3,E.C79,E.C79.mp3
senses,604,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C8.mp3,Linfala/senses/E/E.C8.mp3,E.C8,E.C8.mp3
senses,686,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C80.mp3,Linfala/senses/E/E.C80.mp3,E.C80,E.C80.mp3
senses,687,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C81.mp3,Linfala/senses/E/E.C81.mp3,E.C81,E.C81.mp3
senses,688,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C82.mp3,Linfala/senses/E/E.C82.mp3,E.C82,E.C82.mp3
senses,689,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C83.mp3,Linfala/senses/E/E.C83.mp3,E.C83,E.C83.mp3
senses,690,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C84.mp3,Linfala/senses/E/E.C84.mp3,E.C84,E.C84.mp3
senses,691,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C85.mp3,Linfala/senses/E/E.C85.mp3,E.C85,E.C85.mp3
senses,692,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C86.mp3,Linfala/senses/E/E.C86.mp3,E.C86,E.C86.mp3
senses,693,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C87.mp3,Linfala/senses/E/E.C87.mp3,E.C87,E.C87.mp3
senses,694,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C88.mp3,Linfala/senses/E/E.C88.mp3,E.C88,E.C88.mp3
senses,695,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C89.mp3,Linfala/senses/E/E.C89.mp3,E.C89,E.C89.mp3
senses,605,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C9.mp3,Linfala/senses/E/E.C9.mp3,E.C9,E.C9.mp3
senses,696,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C90.mp3,Linfala/senses/E/E.C90.mp3,E.C90,E.C90.mp3
senses,697,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C91.mp3,Linfala/senses/E/E.C91.mp3,E.C91,E.C91.mp3
senses,698,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C92.mp3,Linfala/senses/E/E.C92.mp3,E.C92,E.C92.mp3
senses,699,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C93.mp3,Linfala/senses/E/E.C93.mp3,E.C93,E.C93.mp3
senses,700,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C94.mp3,Linfala/senses/E/E.C94.mp3,E.C94,E.C94.mp3
senses,701,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C95.mp3,Linfala/senses/E/E.C95.mp3,E.C95,E.C95.mp3
senses,702,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C96.mp3,Linfala/senses/E/E.C96.mp3,E.C96,E.C96.mp3
senses,703,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C97.mp3,Linfala/senses/E/E.C97.mp3,E.C97,E.C97.mp3
senses,704,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C98.mp3,Linfala/senses/E/E.C98.mp3,E.C98,E.C98.mp3
senses,705,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/senses/E/E.C99.mp3,Linfala/senses/E/E.C99.mp3,E.C99,E.C99.mp3
examples,606,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D10.mp3,Linfala/examples/E/E.D10.mp3,E.D10,E.D10.mp3
examples,706,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D100.mp3,Linfala/examples/E/E.D100.mp3,E.D100,E.D100.mp3
examples,707,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D101.mp3,Linfala/examples/E/E.D101.mp3,E.D101,E.D101.mp3
examples,708,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D102.mp3,Linfala/examples/E/E.D102.mp3,E.D102,E.D102.mp3
examples,709,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D103.mp3,Linfala/examples/E/E.D103.mp3,E.D103,E.D103.mp3
examples,710,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D104.mp3,Linfala/examples/E/E.D104.mp3,E.D104,E.D104.mp3
examples,711,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D105.mp3,Linfala/examples/E/E.D105.mp3,E.D105,E.D105.mp3
examples,712,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D106.mp3,Linfala/examples/E/E.D106.mp3,E.D106,E.D106.mp3
examples,713,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D107.mp3,Linfala/examples/E/E.D107.mp3,E.D107,E.D107.mp3
examples,714,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D108.mp3,Linfala/examples/E/E.D108.mp3,E.D108,E.D108.mp3
examples,715,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D109.mp3,Linfala/examples/E/E.D109.mp3,E.D109,E.D109.mp3
examples,607,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D11.mp3,Linfala/examples/E/E.D11.mp3,E.D11,E.D11.mp3
examples,716,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D110.mp3,Linfala/examples/E/E.D110.mp3,E.D110,E.D110.mp3
examples,717,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D111.mp3,Linfala/examples/E/E.D111.mp3,E.D111,E.D111.mp3
examples,718,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D112.mp3,Linfala/examples/E/E.D112.mp3,E.D112,E.D112.mp3
examples,719,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D113.mp3,Linfala/examples/E/E.D113.mp3,E.D113,E.D113.mp3
examples,720,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D114.mp3,Linfala/examples/E/E.D114.mp3,E.D114,E.D114.mp3
examples,721,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D115.mp3,Linfala/examples/E/E.D115.mp3,E.D115,E.D115.mp3
examples,722,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D116.mp3,Linfala/examples/E/E.D116.mp3,E.D116,E.D116.mp3
examples,723,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D117.mp3,Linfala/examples/E/E.D117.mp3,E.D117,E.D117.mp3
examples,724,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D118.mp3,Linfala/examples/E/E.D118.mp3,E.D118,E.D118.mp3
examples,725,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D119.mp3,Linfala/examples/E/E.D119.mp3,E.D119,E.D119.mp3
examples,608,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D12.mp3,Linfala/examples/E/E.D12.mp3,E.D12,E.D12.mp3
examples,726,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D120.mp3,Linfala/examples/E/E.D120.mp3,E.D120,E.D120.mp3
examples,727,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D121.mp3,Linfala/examples/E/E.D121.mp3,E.D121,E.D121.mp3
examples,728,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D122.mp3,Linfala/examples/E/E.D122.mp3,E.D122,E.D122.mp3
examples,729,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D123.mp3,Linfala/examples/E/E.D123.mp3,E.D123,E.D123.mp3
examples,730,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D124.mp3,Linfala/examples/E/E.D124.mp3,E.D124,E.D124.mp3
examples,731,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D125.mp3,Linfala/examples/E/E.D125.mp3,E.D125,E.D125.mp3
examples,732,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D126.mp3,Linfala/examples/E/E.D126.mp3,E.D126,E.D126.mp3
examples,734,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D127.mp3,Linfala/examples/E/E.D127.mp3,E.D127,E.D127.mp3
examples,735,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D128.mp3,Linfala/examples/E/E.D128.mp3,E.D128,E.D128.mp3
examples,736,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D129.mp3,Linfala/examples/E/E.D129.mp3,E.D129,E.D129.mp3
examples,609,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D13.mp3,Linfala/examples/E/E.D13.mp3,E.D13,E.D13.mp3
examples,737,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D130.mp3,Linfala/examples/E/E.D130.mp3,E.D130,E.D130.mp3
examples,738,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D131.mp3,Linfala/examples/E/E.D131.mp3,E.D131,E.D131.mp3
examples,740,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D133.mp3,Linfala/examples/E/E.D133.mp3,E.D133,E.D133.mp3
examples,741,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D134.mp3,Linfala/examples/E/E.D134.mp3,E.D134,E.D134.mp3
examples,742,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D135.mp3,Linfala/examples/E/E.D135.mp3,E.D135,E.D135.mp3
examples,745,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D137.mp3,Linfala/examples/E/E.D137.mp3,E.D137,E.D137.mp3
examples,746,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D138.mp3,Linfala/examples/E/E.D138.mp3,E.D138,E.D138.mp3
examples,747,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D139.mp3,Linfala/examples/E/E.D139.mp3,E.D139,E.D139.mp3
examples,610,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D14.mp3,Linfala/examples/E/E.D14.mp3,E.D14,E.D14.mp3
examples,749,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D140.mp3,Linfala/examples/E/E.D140.mp3,E.D140,E.D140.mp3
examples,750,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D141.mp3,Linfala/examples/E/E.D141.mp3,E.D141,E.D141.mp3
examples,751,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D142.mp3,Linfala/examples/E/E.D142.mp3,E.D142,E.D142.mp3
examples,752,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D143.mp3,Linfala/examples/E/E.D143.mp3,E.D143,E.D143.mp3
examples,753,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D144.mp3,Linfala/examples/E/E.D144.mp3,E.D144,E.D144.mp3
examples,754,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D145.mp3,Linfala/examples/E/E.D145.mp3,E.D145,E.D145.mp3
examples,755,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D146.mp3,Linfala/examples/E/E.D146.mp3,E.D146,E.D146.mp3
examples,756,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D147.mp3,Linfala/examples/E/E.D147.mp3,E.D147,E.D147.mp3
examples,757,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D148.mp3,Linfala/examples/E/E.D148.mp3,E.D148,E.D148.mp3
examples,758,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D149.mp3,Linfala/examples/E/E.D149.mp3,E.D149,E.D149.mp3
examples,611,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D15.mp3,Linfala/examples/E/E.D15.mp3,E.D15,E.D15.mp3
examples,759,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D150.mp3,Linfala/examples/E/E.D150.mp3,E.D150,E.D150.mp3
examples,760,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D151.mp3,Linfala/examples/E/E.D151.mp3,E.D151,E.D151.mp3
examples,761,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D152.mp3,Linfala/examples/E/E.D152.mp3,E.D152,E.D152.mp3
examples,763,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D153.mp3,Linfala/examples/E/E.D153.mp3,E.D153,E.D153.mp3
examples,612,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D16.mp3,Linfala/examples/E/E.D16.mp3,E.D16,E.D16.mp3
examples,613,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D17.mp3,Linfala/examples/E/E.D17.mp3,E.D17,E.D17.mp3
examples,614,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D18.mp3,Linfala/examples/E/E.D18.mp3,E.D18,E.D18.mp3
examples,615,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D19.mp3,Linfala/examples/E/E.D19.mp3,E.D19,E.D19.mp3
examples,616,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D20.mp3,Linfala/examples/E/E.D20.mp3,E.D20,E.D20.mp3
examples,617,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D21.mp3,Linfala/examples/E/E.D21.mp3,E.D21,E.D21.mp3
examples,618,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D22.mp3,Linfala/examples/E/E.D22.mp3,E.D22,E.D22.mp3
examples,619,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D23.mp3,Linfala/examples/E/E.D23.mp3,E.D23,E.D23.mp3
examples,620,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D24.mp3,Linfala/examples/E/E.D24.mp3,E.D24,E.D24.mp3
examples,621,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D25.mp3,Linfala/examples/E/E.D25.mp3,E.D25,E.D25.mp3
examples,623,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D26.mp3,Linfala/examples/E/E.D26.mp3,E.D26,E.D26.mp3
examples,624,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D27.mp3,Linfala/examples/E/E.D27.mp3,E.D27,E.D27.mp3
examples,625,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D28.mp3,Linfala/examples/E/E.D28.mp3,E.D28,E.D28.mp3
examples,626,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D29.mp3,Linfala/examples/E/E.D29.mp3,E.D29,E.D29.mp3
examples,597,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D3.mp3,Linfala/examples/E/E.D3.mp3,E.D3,E.D3.mp3
examples,628,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D30.mp3,Linfala/examples/E/E.D30.mp3,E.D30,E.D30.mp3
examples,629,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D31.mp3,Linfala/examples/E/E.D31.mp3,E.D31,E.D31.mp3
examples,630,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D32.mp3,Linfala/examples/E/E.D32.mp3,E.D32,E.D32.mp3
examples,632,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D33.mp3,Linfala/examples/E/E.D33.mp3,E.D33,E.D33.mp3
examples,633,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D34.mp3,Linfala/examples/E/E.D34.mp3,E.D34,E.D34.mp3
examples,634,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D35.mp3,Linfala/examples/E/E.D35.mp3,E.D35,E.D35.mp3
examples,635,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D36.mp3,Linfala/examples/E/E.D36.mp3,E.D36,E.D36.mp3
examples,636,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D37.mp3,Linfala/examples/E/E.D37.mp3,E.D37,E.D37.mp3
examples,637,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D38.mp3,Linfala/examples/E/E.D38.mp3,E.D38,E.D38.mp3
examples,638,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D39.mp3,Linfala/examples/E/E.D39.mp3,E.D39,E.D39.mp3
examples,598,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D4.mp3,Linfala/examples/E/E.D4.mp3,E.D4,E.D4.mp3
examples,639,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D40.mp3,Linfala/examples/E/E.D40.mp3,E.D40,E.D40.mp3
examples,640,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D41.mp3,Linfala/examples/E/E.D41.mp3,E.D41,E.D41.mp3
examples,641,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D42.mp3,Linfala/examples/E/E.D42.mp3,E.D42,E.D42.mp3
examples,643,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D43.mp3,Linfala/examples/E/E.D43.mp3,E.D43,E.D43.mp3
examples,644,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D44.mp3,Linfala/examples/E/E.D44.mp3,E.D44,E.D44.mp3
examples,646,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D45.mp3,Linfala/examples/E/E.D45.mp3,E.D45,E.D45.mp3
examples,647,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D46.mp3,Linfala/examples/E/E.D46.mp3,E.D46,E.D46.mp3
examples,648,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D47.mp3,Linfala/examples/E/E.D47.mp3,E.D47,E.D47.mp3
examples,650,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D48.mp3,Linfala/examples/E/E.D48.mp3,E.D48,E.D48.mp3
examples,651,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D49.mp3,Linfala/examples/E/E.D49.mp3,E.D49,E.D49.mp3
examples,599,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D5.mp3,Linfala/examples/E/E.D5.mp3,E.D5,E.D5.mp3
examples,652,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D50.mp3,Linfala/examples/E/E.D50.mp3,E.D50,E.D50.mp3
examples,653,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D51.mp3,Linfala/examples/E/E.D51.mp3,E.D51,E.D51.mp3
examples,654,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D52.mp3,Linfala/examples/E/E.D52.mp3,E.D52,E.D52.mp3
examples,655,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D53.mp3,Linfala/examples/E/E.D53.mp3,E.D53,E.D53.mp3
examples,656,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D54.mp3,Linfala/examples/E/E.D54.mp3,E.D54,E.D54.mp3
examples,657,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D55.mp3,Linfala/examples/E/E.D55.mp3,E.D55,E.D55.mp3
examples,658,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D56.mp3,Linfala/examples/E/E.D56.mp3,E.D56,E.D56.mp3
examples,660,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D57.mp3,Linfala/examples/E/E.D57.mp3,E.D57,E.D57.mp3
examples,661,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D58.mp3,Linfala/examples/E/E.D58.mp3,E.D58,E.D58.mp3
examples,662,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D59.mp3,Linfala/examples/E/E.D59.mp3,E.D59,E.D59.mp3
examples,602,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D6.mp3,Linfala/examples/E/E.D6.mp3,E.D6,E.D6.mp3
examples,663,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D60.mp3,Linfala/examples/E/E.D60.mp3,E.D60,E.D60.mp3
examples,664,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D61.mp3,Linfala/examples/E/E.D61.mp3,E.D61,E.D61.mp3
examples,665,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D62.mp3,Linfala/examples/E/E.D62.mp3,E.D62,E.D62.mp3
examples,666,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D63.mp3,Linfala/examples/E/E.D63.mp3,E.D63,E.D63.mp3
examples,667,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D64.mp3,Linfala/examples/E/E.D64.mp3,E.D64,E.D64.mp3
examples,668,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D65.mp3,Linfala/examples/E/E.D65.mp3,E.D65,E.D65.mp3
examples,669,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D66.mp3,Linfala/examples/E/E.D66.mp3,E.D66,E.D66.mp3
examples,670,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D67.mp3,Linfala/examples/E/E.D67.mp3,E.D67,E.D67.mp3
examples,671,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D68.mp3,Linfala/examples/E/E.D68.mp3,E.D68,E.D68.mp3
examples,672,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D69.mp3,Linfala/examples/E/E.D69.mp3,E.D69,E.D69.mp3
examples,603,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D7.mp3,Linfala/examples/E/E.D7.mp3,E.D7,E.D7.mp3
examples,673,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D70.mp3,Linfala/examples/E/E.D70.mp3,E.D70,E.D70.mp3
examples,674,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D71.mp3,Linfala/examples/E/E.D71.mp3,E.D71,E.D71.mp3
examples,676,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D72.mp3,Linfala/examples/E/E.D72.mp3,E.D72,E.D72.mp3
examples,678,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D73.mp3,Linfala/examples/E/E.D73.mp3,E.D73,E.D73.mp3
examples,679,https://pub-78d23bf07fce46b3adc19df91148ffb8.r2.dev/Linfala/examples/E/E.D74.mp3,Linfala/examples/E/E.D74.mp3,E.D74,E.D74.mp3
